BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
17-23813,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Les offres seront ouvertes au siège de CRETEIL-HABITAT-SEMIC,False,,2020-03-18 00:00:00,,,False,False,False,False,True
18-78695,2020-02,,False,False,,,Les offres et les candidatures devront être remises par voie dématérialisée sur la plateforme des achats PLACE,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-102527,S19032,,False,False,,,"Remise des offres sur le profil d'acheteur du pouvoir adjudicateur, à l'adresse URL suivante : https://www.xmarches.fr.","La transmission des documents se fait uniquement par voie électronique sur le profil d'acheteur du pouvoir adjudicateur, à l'adresse URL suivante : https://www.xmarches.fr.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-109490,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-109992,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-110914,19A90019,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-114272,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-119912,VERIFICATION APPAREILS DE LEVAGE,,False,False,,,"par voie électronique uniquement sur https://sdis38.achatpublic.com.Instance chargée des procédures de recours : Tribunal Administratif de Grenoble 2, place de Verdun B.P. 1135 38022 Grenoble, tél. : 04-76-42-90-00, courriel : greffe.ta.grenoble@juradm.fr, télécopieur : 04-76-42-22-69 adresse internet : http://www.telerecours.fr.Service auprès duquel des renseignements peuvent être obtenus concernant l'introduction des recours : Tribunal Administratif de Grenoble 2, place de Verdun B.P. 1135 38022 Grenoble, tél. : 04-76-42-90-00, courriel : greffe.ta.grenoble@juradm.fr, télécopieur : 04-76-42-22-69.",retrait du dossier de consultation sur https://sdis38.achatpublic.com ou via https://www.sdis38.fr.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-120855,PA_DOM-19309,,False,False,,,Elles sont décrites dans le Règlement de la Consultation disponible sur la plate-forme de la Place à l'adresse suivante : www.marches-publics.gouv.fr.,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-124052,S2020-01,,False,False,,,"La transmission des plis par voie électronique est imposée pour cette consultation.La transmission des documents par voie électronique est effectuée sur le profil d'acheteur du pouvoir adjudicateur, à l'adresse URL suivante : https://www.marches-publics.info.La signature électronique des documents n'est pas exigée dans le cadre de cette consultation.Les renseignements complémentaires devront transiter via la plateforme de dématérialisation.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-124811,PR1900002mibrz,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-125455,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-128248,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La séance d'ouverture des plis n'est pas publique.,False,,2020-03-04 00:00:00,Hôpital de Cahors,,False,False,False,True,False
19-130881,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-135014,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-17 00:00:00,Mairie,,False,False,False,False,True
19-153813,19DX157,,False,False,,,Les offres seront exclusivement remises par voie dématérialisée via la plateforme accessible à l'adresse suivante : https://marchespublics.landespublic.org.,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-142572,PA_19405,,False,False,,,"Elles sont décrites dans le Règlement de la Consultation ATTENTION : le pouvoir adjudicateur impose la transmission des dossiers de candidature et d'offre des candidats par voie électronique à l'adresse suivante : www.marches-publics.gouv.fr Si le candidat devait remettre un pli en support papier, ce pli sera qualifié d'irrégulier.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-144746,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-146516,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-146694,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-148274,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-148711,,,False,False,,,"Les candidats doivent faire parvenir leur candidature au format électronique sur le site de la plateforme PLACE (profil acheteur place), à l'adresse suivante : https://www.marches-publics.gouv.fr. Une assistance en ligne y est accessible.A ce stade de la procédure, seules les candidatures devront être remises.Seuls les candidats présélectionnes à l'issue de l'analyse de leur candidature seront invités à remettre une offre.","Le dossier de consultation des entreprises est mis gratuitement à disposition de chaque candidat, à titre informatif, en téléchargement depuis la plate-forme de dématérialisation de l'OPPIC : https://www.marches-publics.gouv.frLe téléchargement du dossier pourra se faire librement sans inscription préalable sur la plate-forme. Une assistance en ligne y est accessible. Toutefois, l'attention des candidats est attirée sur le fait qu'en l'absence d'inscription auprès de la plate-forme, ils ne seront pas automatiquement informés des éventuelles modifications et compléments apportés au dossier.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-149379,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-151379,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-154204,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-18 00:00:00,,,False,False,False,False,True
19-155503,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-03 00:00:00,,,False,False,False,False,True
19-156365,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-14 00:00:00,,,False,False,False,False,True
19-157387,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-158134,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-03-02 00:00:00,,,False,False,False,False,True
19-159123,,,False,False,,,Elles sont définies au Règlement de la consultation.,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-160070,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,"L'ouverture des plis n'est pas publique, la date indiquée ci-dessus est donnée à titre indicatif.",False,,2020-02-20 00:00:00,,,False,False,False,False,True
19-160796,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La date douverture des plis est donnée à titre indicatif et louverture nest pas publique,False,,2020-02-28 00:00:00,Dans les locaux de l'Université d'Aix-Marseille (AMU),,False,False,False,False,True
19-160960,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-161138,19S0186,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-161308,,,False,False,,,,Le dossier de consultation est téléchargeable à l'adresse suivante https://casud.achatpublic.com,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-162826,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-163278,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-163597,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-164048,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-165904,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-24 00:00:00,,,False,False,False,False,True
19-166472,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-166647,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-03 00:00:00,,,False,False,False,False,True
19-169130,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-170217,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-14 00:00:00,,,False,False,False,False,True
19-171709,19ISEB72,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-172257,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-173558,19S0333,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-174347,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Le ou les représentants du pouvoir adjudicateur,False,,2020-03-03 00:00:00,Hôtel de Métropole - 20 rue du Lac 69003 Lyon,,False,False,False,True,False
19-174375,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-174508,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-174615,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-174767,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-11 00:00:00,,,False,False,False,False,True
19-175069,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
19-175204,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-20 00:00:00,,,False,False,False,False,True
19-175300,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-175712,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-175726,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-175819,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-175851,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-176944,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-176963,A20DSINMSTYPO3,,False,False,,,"la candidature peut être présentée sous la forme des formulaires Dc1 et Dc2 (disponibles gratuitement sur le site www.economie.gouv.fr.), sous la forme d'un Document Unique de Marché Européen (Dume). La transmission des plis par voie électronique est imposée pour cette consultation. Par conséquent, la transmission par voie papier n'est pas autorisée (sauf copie de sauvegarde).",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-177075,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Séance non publique,False,,2020-03-12 00:00:00,,,False,False,False,False,True
19-177398,2019830102,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-177594,19S0195,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-178029,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-18 00:00:00,,,False,False,False,False,True
19-178051,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
19-178124,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La date indiquée ci-dessus pour l'ouverture des offres n'estque prévisionnelle.,False,,2020-02-17 00:00:00,,,False,False,False,False,True
19-178477,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Commission Ad Hoc,False,,2020-02-10 00:00:00,Siège social,,False,False,False,False,True
19-178482,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
19-178510,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-178722,,,False,False,,,,Les documents de la consultation sont consultables et téléchargeables gratuitement sur le site http://demat.centraledesmarches.com/7051003.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-179051,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-179143,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-179770,,,False,False,,,"Depuis le 1er octobre 2018, toutes les communications et tous les échanges d'informations devront être effectués par des moyens de communication électronique.Aussi, nous vous invitons à déposer votre offre par voie électronique à l'adresse suivante : https://vvachat.achatpublic.com",Les documents sont téléchargeables gratuitement à l'adresse suivante : https://www.achatpublic.com,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-180019,,,False,False,,,Les conditions de retrait du dossier de consultation ainsi que les conditions de remise des offres sont inscrites dans le règlement de la consultation.,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
19-180301,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-180571,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-28 00:00:00,,,False,False,False,False,True
19-180823,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-11 00:00:00,,,False,False,False,False,True
19-180852,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-17 00:00:00,PFC BORDEAUX,,False,False,False,False,True
19-180857,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-180948,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19-181145,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-10 00:00:00,Département Mobilités - Service Ressources,,False,False,False,False,True
19-181234,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2020-02-13 00:00:00,CADAM,,False,False,False,False,True
