BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-16844,Commune de SOULLANS,None,Jean-Michel ROUILLÉ,,,Rue de l'océan,85300,Soullans,,02-51-68-00-24,,,contact@soullans.fr,https://www.soullans.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
16-94814,Ville de Grimaud,None,,c.rieu@mairie-grimaud.fr,FR,rue de la mairie,83310,GRIMAUD,,(+33) 4-49-55-69-13,,(+33) 4-49-55-69-13,c.rieu@mairie-grimaud.fr,http://www.mairie-grimaud.fr,http://www.achatpublic.com,,,,,False,True,,False,True
19-132581,Métropole de Lyon,None,,"Direction Générale des Services, Direction Ressources Urbain &amp; Environnement, DAAF; service marché CL, unité MOU",FRK26,20 rue du Lac CS 33569,69505,LYON cedex 3,,,,,marches-urba@grandlyon.com,http://marchespublics.grandlyon.com,,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
19-145725,École Polytechnique,None,,,FR104,Route de Saclay,91128,Palaiseau cedex,,(+33) 1-69-33-32-71,,,vincent.voignier@polytechnique.edu,https://www.marches-publics.gouv.fr,https://www.polytechnique.edu,,,,,False,True,,False,True
19-176530,Université de Corse,None,Direction de la Commande Publique,,,Bâtiment administratif Jean-Toussaint Desanti -avenue du 9 septembre - B.P. 52,20250,Corte,,04-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,False,,False,False
19-70787,CAP Nord Martinique,None,,,FRY20,,97225,LE MARIGOT,,(+59)6- 5-96-53-50-23,,,marchespublics@capnordmartinique.fr,http://www.capnordmartinique.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,True,False,,False,True
20-100815,OPPIC,None,,,FR101,30 rue du château des rentiers,75013,Paris,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,https://oppic.doubletrade.net/ipc/librairies/default.aspx?CodeLibrairie=547320,,False,True,,False,True
20-103990,Ville de Lormont,None,Monsieur le maire de lormont,,,rue André DupinBP 1,33305,Lormont cedex,,05-57-77-63-42,,,marchespublics@lormont.fr,http://www.lormont.fr,http://demat-ampa.fr/app.php/consultation/40061,,,,,False,False,,False,False
20-104718,Montpellier Méditerranée Métropole,None,,Direction Adjointe de la Commande Publique,FRJ13,1 place georges Frêche,34000,Montpellier,,(+33) 4-67-13-64-84,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,,,,,False,True,,False,True
20-108375,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam- tour Jean Moulin - bureau 630 - (du lundi au vendredi, de 9h30 à 11h45 et de 14 heures à 16h)",06201,Nice cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,http://www.e-marches06.fr,,,,,,False,True,,False,True
20-108948,Syndicat mixte Deve Vesubie Valdeblore,None,,,FRL03,"147 Bd du Mercantour, Bâtiment Mounier- B.P. 3007 4e étage, bureau 427, de 09 heures à 11 h 45 et 14 heures à 16 heures,",06201,Nice,,(+33) 4-97-18-63-68,,(+33) 4-89-04-29-89,smdvvv@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
20-108992,Conseil départemental du Pas-de-Calais,None,,,FRE12,Hôtel du Département - rue Ferdinand Buisson,62018,arras cédex 9,,(+33) 3-21-21-62-62,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,,,,False,True,,False,True
20-110075,OPPIC,None,Madame la Présidente de l'OPPIC,,,30 rue du château des rentiers,75013,Paris,,01-44-97-78-00,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
20-111586,Métropole de Lyon,None,,DGS - DR urbain et environnement - DAAF - Service marchés,FRK26,20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,,marches-urba@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
20-113363,FranceAgriMer,None,,,FR106,12 rue Henri Rol Tanguy,93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpublics@franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=628908&amp;orgAcronyme=b4n,,,,,False,True,,False,True
20-113891,Université de Caen Normandie,None,,Direction de la commande publique,FRD11,CS14032,14032,Caen cedex 5,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
20-115040,Département des Alpes-Maritimes,None,,,FRL03,direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - CADAM - 147 boulevard du Mercantour - tour Jean Moulin - bureau 632 -B.P 3007,06201,Nice Cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
20-115555,OPPIC,None,Madame la Présidente de l'OPPIC,,,30 rue du château des Rentiers CS 61336,75647,Paris Cedex 13,,,,,,http://www.oppic.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
20-140299,Ville de Saint-Saulve,None,,Mme Danis Pauline Responsable Marchés Publics,FRE11,146 rue Jean Jaurès,59880,Saint-saulve,,(+33) 3-27-14-59-36,,,danis.p@ville-saint-saulve.fr,https://www.ville-saint-saulve.fr/,https://www.ville-saint-saulve.fr/,,,,,False,True,,False,True
20-115685,FranceAgriMer,None,,,FR106,12 rue Henri ROL TANGUY,93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpublics@franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=582451&amp;orgAcronyme=b4n,,,,,False,True,,False,True
20-116257,FranceAgriMer,None,SAF - unité achats marchés,,,12 rue Henri ROL TANGUY,93555,Montreuil cedex,,,,,mpublics@franceagrimer.fr,,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=640843&orgAcronyme=b4n,,,,,False,False,,False,False
20-116898,CHU de Martinique,None,,,FR,CS90632,97261,Fort de France,MQ,(+33) 5-96-55-20-23,,(+33) 5-96-75-72-99,marguerite.madelaine@chu-martinique.fr,http://www.chu-martinique.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,False,True,,False,True
20-117511,Communauté de communes de Lacq-Orthez,"Rond point des chênes, BP 73",,,FRI15,,64150,Mourenx,,,,,marchespublics@lacq-orthez.fr,http://www.cc-lacqorthez.fr,http://www.demat.ampa.fr,,,,,False,True,,False,True
20-117922,Ville de Nîmes,None,,,FRJ12,"Direction de la Commande Publique - Colisée 2, 1er étage, 1 rue du Colisée",30947,Nîmes,,(+33) 4-34-03-57-00,,,commande-publique@ville-nimes.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
20-117983,Conseil départemental du Pas-de-Calais,None,,,FR,,62018,ARRAS,,,,,dcp.secretariat@pasdecalais.fr,http://www.pasdecalais.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
20-119907,Commune de Vauvert,None,M le Maire,,,2 place de la Libération et du 8 mai 1945,30600,Vauvert,,04-66-73-10-73,,,mairie@vauvert.com,http://www.vauvert.com,http://webmarche.adullact.org,,,,,False,False,,False,False
20-121260,FDE 80 FEDE DEP D ENERGIE DE LA SOMME,None,Franck BEAUVARLET,,,3 rue César Cascabel - Pôle Jules Verne 2,80440,Boves,,03-22-95-82-62,,,fde80@fde-somme.fr,http://www.te80.fr,https://marchespublics596280.fr,,,,,False,False,,False,False
20-121293,OPPIC,None,Madame la Présidente de l'OPPIC,,,30 rue du château des rentiers,75013,Paris,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
20-121369,Cté de Cnes Bretagne Romantique,None,,,FRH03,22 rue des Coteaux,35190,La Chapelle aux Filtzméens,,(+33) 2-99-45-23-45,,,accueil@bretagneromantique.fr,https://bretagneromantique.fr,https://marches.megalisbretagne.org,,,,,False,True,,False,True
20-121501,IMSA,None,,Cellule Marchés Publics,FRJ28,avenue du Clos Maury  CS 40217,82002,Montauban,,(+33) 5-63-68-47-52,,(+33) 5-63-68-48-89,marchespublics.grprec@imsa.msa.fr,http://informatique.msa.fr,https://msa.achatpublic.com,,,,,False,True,,False,True
20-121689,MAIRIE DE RIXHEIM,None,,,FR,,68170,RIXHEIM,,,,,service.marchespublics@rixheim.fr,http://www.ville-rixheim.fr/,http://www.alsacemarchespublics.eu,,http://www.alsacemarchespublics.eu,http://www.alsacemarchespublics.eu,,False,True,,False,True
20-121934,Ville de Corbas,None,Monsieur le Maire,,,place Charles Jocteur,69960,Corbas,,04-72-90-03-00,,,,,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
20-121984,FranceAgriMer,None,,,FR106,12 rue Henri ROL TANGUY,93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpiblics@franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=655054&amp;orgAcronyme=b4n,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=655054&amp;orgAcronyme=b4n,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=655054&amp;orgAcronyme=b4n,,False,True,,False,True
20-122417,SPL ARAC OCCITANIE,None,": SPL ARAC Occitanie (SITE OUEST) à l'attention de Muriel GUIBERT-BELIERES, mandataire agissant au nom et pour le compte de la Région Occitanie représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole DELGA,",,,11 avenue Parmentier Central Parc 2 4e étage B.P 22414,31086,Toulouse Cedex 2,,05-62-72-71-14,,05-51-57-23-13,muriel.guibert-belieres@arac-occitanie.fr,http://www.laregion.fr,http://splmpc.achatpublic.com,,,,,False,False,,False,False
