BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
16-150188,"Il n'est pas prévu de retenue de garantie, ni de caution.","Financement 100% ÉtatLe délai global de paiement du règlement des comptes est fixé à 30 jours.Avance possible 5%, si le titulaire du marché ou son sous-traitant admis au paiement direct est une PME le taux de l'avance est portée à 20 % au sens de l'article 2 du décret du 12 décembre 2019 modifiant certaines dispositions du code de la commande publique relatives aux seuils et aux avances.Les prix sont révisables.Les comptes seront réglés mensuellement sous la forme d'acomptes et d'un solde.","Le marché sera conclu soit avec une entreprise unique , soit avec des entreprises groupées conjointes ou des entreprises groupées solidaires.Chaque candidat ne pourra remettre, pour la présente consultation, qu'une seule candidature en agissant en qualité soit de candidat individuel, soit de membre d'un groupement.Le mandataire du groupement conjoint sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du maître de l'ouvrage.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-161504,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-183235,,Ressources propres : Budget du ministère de la défense.Le délai de paiement est de 30 jours maximum.Le mode de règlement sera le virement administratif.L'ensemble des modalités de paiement est régi par le titre IX - chapitre II du CCP relatif aux marchés publics de défense et de sécurité.,"Conformément à l'article R.2342-12 du CCP, la forme juridique n'est pas imposée. Toutefois, si le candidat se présente sous la forme d'un groupement conjoint, le mandataire devra être solidaire, pour l'exécution du marché public, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur. Les autres règles relatives au groupement sont précisées dans le règlement de la consultation (article 8).",False,False,"Il est exigé que les moyens utilisés pour exécuter tout ou partie du marché en France métropolitaine (Corse inclue) soient localisés sur le territoire des états membres de l'union Européenne ou des parties à l'espace économique européen. Les moyens utilisés pour exécuter tout ou partie du marché en Outre-mer, à l'étranger et en opérations extérieures, n'ont pas à être localisés sur le territoire des états membres de l'union Européenne ou des parties à l'espace économique européen.",False,False,False,CF_NIV_SUIV,['FR'],
20-100493,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
20-104167,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-105025,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
20-106271,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
20-107407,Garantie a première demande couvrant 100% du montant de l'avance fixé à 20% du montant initial du marché.,Les prestations objet du présent marché sont entièrement financées par les budgets de Montpellier Méditerranée Métropole,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],"Si les offres des concurrents sont rédigées dans une autre langue, elles doivent être accompagnées d'une traduction en français."
20-107873,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-108315,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
