BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
20-11517,True,False,False,False,False,False,False,,False,False,,,,False,"Le lot no2 a été déclaré infructueux pour cause dabsence doffres constaté lors de louverture des plis.La présente consultation concerne la relance du lot no2 de la précédente consultation no2019P72073630.Elle est passée selon une procédure de marché négocié sans publicité ni mise en concurrence préalables, en application des dispositions de larticle R2122-2 du code de la commande publique"
20-35341,False,False,False,False,False,False,False,,False,False,,,,True,l'AAPC a été publié au BOAMP National s'agissant d'un marché de travaux en procédure adaptée
20-55386,True,False,False,False,False,False,False,,False,False,,,,False,"Suite à lappel doffres ouvert lancé le 06/12/2019, aucune offre na été reçue."
20-56386,False,False,False,False,False,False,False,,False,True,,,,False,"Marché passé en application de l'article R 2122-6 du code de la commande publique, et attribué après négociation avec le lauréat du concours"
20-58377,False,False,False,False,False,False,False,,False,False,,,,True,"La passation du présent marché subséquent a donné lieu à la sollicitation des attributaires du lot no9 de l'accord-cadre multi-attributaire à marchés subséquents relatif à l'acquisition d'instrumentation scientifique, dans les conditions fixées par cet accord-cadre, en application des articles R.2162-9 et R.2162-10 du code de la commande publique."
20-58795,False,False,False,False,False,True,False,,False,False,,,,False,"La procédure utilisée a été procédure sans publicité ni mise en concurrence préalables, conformément à l'article R 2122-3-3°) du code de la commande publique compte tenu des droits d'exclusivité du prestataire."
20-58996,False,False,False,False,False,False,True,,False,False,,,,False,"La procédure passée en lapplication de larticle R. 2122-1 du code de la commande publique (C.C.P.) : "" marché sans publicité ni mise en concurrence préalables lorsqu'une urgence impérieuse résultant de circonstances extérieures et qu'il ne pouvait pas prévoir ne permet pas de respecter les délais minimaux exigés par les procédures formalisées). Le marché est limité aux prestations strictement nécessaires pour faire face à la situation d'urgence "".La gestion de la crise sanitaire liée à lépidémie du Covid - 19 et la mise en place progressive de mesure de "" déconfinement "" dans le cadre des prescriptions et orientations du gouvernement, impose le renforcement des gestes et mesures barrières pour lensemble de la population. Montpellier Méditerranée Métropole exerce notamment les compétences développement économique et organisation des mobilités sur lensemble de son territoire. Afin de faciliter la reprise dactivité du plus grand nombre dacteurs économiques et permettre lutilisation des transports collectifs, par les usagers, dans des conditions satisfaisantes, il apparaît nécessaire de doter la population métropolitaine de masques de protections lavables en tissus, "" grand public "" répondant aux normes en vigueur."
20-59063,False,False,False,False,False,False,True,,False,False,,,,False,"La procédure passée en lapplication de larticle R. 2122-1 du code de la commande publique (C.C.P.) : "" marché sans publicité ni mise en concurrence préalables lorsqu'une urgence impérieuse résultant de circonstances extérieures et qu'il ne pouvait pas prévoir ne permet pas de respecter les délais minimaux exigés par les procédures formalisées). Le marché est limité aux prestations strictement nécessaires pour faire face à la situation d'urgence "".La gestion de la crise sanitaire liée à lépidémie du Covid - 19 et la mise en place progressive de mesure de "" déconfinement "" dans le cadre des prescriptions et orientations du gouvernement, impose le renforcement des gestes et mesures barrières pour lensemble de la population. Montpellier Méditerranée Métropole exerce notamment les compétences développement économique et organisation des mobilités sur lensemble de son territoire. Afin de faciliter la reprise dactivité du plus grand nombre dacteurs économiques et permettre lutilisation des transports collectifs, par les usagers, dans des conditions satisfaisantes, il apparaît nécessaire de doter la population métropolitaine de masques de protection lavables en tissus, "" grand public "" répondant aux normes en vigueur. "
20-59797,True,False,False,False,False,False,False,,False,False,,,,False,"ACCORD-CADRE passé en PROCEDURE AVEC NEGOCIATION en application des articles L. 2124-3, R. 2124-3-6° et R. 2161-12 et suivants du Code de la Commande publique et des articles R.2162-1 à R.2162-6, R.2162-13 et R.2162-14 du Code de la Commande publique. Toutes les offres correspondantes à ce lot dans consultation initiale ont été déclarées irrégulières et rejetées. Le lot a été déclaré infructueux et relancé en procédure avec négociation avec les mêmes entreprises que pour la consultation initiale conformément aux dispositions du code de la commande publique. "
20-60131,False,False,False,False,False,False,False,,False,True,,,,False,"Conformément à l'Article R2122-6 du Code de la Commande Publique, le marché de services a été passé sans publicité ni mise en concurrence préalables avec le lauréat du concours."
20-60241,True,False,False,False,False,False,False,,False,False,,,,False,Il y a eu recours à la procédure négociée en application de l'article R.2124-3 du Code de la commande publique après déclaration sans suite de la procédure 2019-GC-QAI ( JOUE no2019/S 213-523093 du 05/11/2019) par la CAO du SDE 18
20-60393,True,False,False,False,False,False,False,,False,False,,,,False,Aucune offre de participation appropriée n'a été déposée en réponse à une procédure ouverte.
20-32293,False,False,False,False,False,False,False,,False,True,,,,False,"Conformément à l'article R2122-6 du Code de la Commande Publique, "" L'acheteur peut passer un marché de services sans publicité ni mise en concurrence préalables avec le lauréat ou l'un des lauréats d'un concours. Lorsqu'il y a plusieurs lauréats, ils sont tous invités à participer aux négociations ""."
20-60885,False,False,False,False,False,False,True,,False,False,,,,False,"Au regard de la hausse des besoins en masques de protection, encore accentué par les annonces gouvernementales d'une sortie progressive du confinement à compter du 11 mai prochain, chaque citoyen devant alors être équipé d'un masque grand public pour se protéger et protéger les autres contre le coronavirus.De la difficulté de se procurer des masques et la nécessité de coordonner leur acquisition et leur distribution à la population occasionnant le groupement de commandes constitué permettant de créer un volume suffisant pour satisfaire la commande auprès des fournisseurs à un prix acceptable.Il a été conclu un marché sans publicité ni mise en concurrence soumis aux dispositions des articles L. 2122-1 du Code de la commande publique et de l'ordonnance du 25 mars 2020 relative aux marchés publics pendant l'état d'urgence (covid-19)"
20-61204,True,False,False,False,False,False,False,,False,False,,,,False,"Lot 5 déclaré sans suite car aucun des 3 candidats ayant répondu à l'appel d'offres initial n'avait déposé d'offre régulière, a été relancé par procédure avec négociation conformément à l'article R2124-3 6,le cahier des charges ne faisant pas l'objet de modifications substantielles"
20-61284,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
20-62272,True,False,False,False,False,False,False,,False,False,,,,False,"Le marché initial a été déclaré sans suite pour infructuosité. En effet, seules des offres inacceptables ont été reçues. L'EPPGHV a donc décidé de relancer une nouvelle procédure avec négociation conformément à l'article R 2124-3 alinéa 6 du code de la commande publique. "
