BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-116367,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,Rue Gaston Defferre CS 30137,97201,FORT-DE-FRANCE,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,servicecommandepublique@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,http://collectiviteterritorialedemartinique.achatpublic.com,,,,,False,True,,False,True
18-165119,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,rue Gaston Defferre - cs 30137,97201,Fort-de-france,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-59-63-00,service.commandepublique@collectivitedemartinique.mq,http://collectivitedemartinique.achatpublic.com,,,,,,False,True,,False,True
18-59144,Ville de Fréjus,None,,,FRL05,Mairie de Fréjus - Place Formigé,83600,Fréjus,,,,,marchespublics@ville-frejus.fr,http://www.ville-frejus.fr,http://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,False,False,,False,False
19-106007,Gier Pilat Habitat,None,M. le Directeur Général,,,9 rue Jean Antoine Vial,42400,Saint Chamond,,04-77-29-29-29,,,mjacoud@gier-pilat-habitat.fr,http://www.gier-pilat-habitat.fr,http://www.marches-securses.fr,,,,,False,False,,False,False
19-109359,COMSOPGN - COSIL,None,"Mme LE FOURNIS Sophie, COMSOPGN-COSIL-BMBC",,,4 avenue Busteau,94700,Maisons-alfort,,(+33)1-57-44-09-66,,(+33)1-57-44-09-85,bmbc.cosil@gendarmerie.interieur.gouv.fr,,,,,,,False,False,,False,False
19-125007,Ville de Saint-Esprit,None,,,FR,Rue Schoelcher,None,SAINT-ESPRIT,,,,,finances@mairie-saint-esprit.fr,http://www.villedusaint-esprit.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
19-155518,UPPA,None,,,FRI15,DAC-Avenue de l'Université-BP 576,None,Pau,,,,,achats-publics@univ-pau.fr,http://www.univ-pau.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseHome,,,,,False,True,,False,True
19-155656,UPPA,None,,,FRI15,DAC-Avenue de l'Université-BP 576,None,Pau,,,,,achats-publics@univ-pau.fr,http://www.univ-pau.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
19-157213,Université de Valenciennes,Université Polytechnique Hauts de France,,Julie Boulinguiez,FRE11,,59313,Valenciennes cedex 09,,,,,julie.boulinguiez@uphf.com,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
19-161978,CROUS de Versailles,None,,,FR10,"145 bis, boulevard de la Reine - BP 563",78005,Versailles cedex,,,,,achat@crous-versailles.fr,http://www.crous-versailles.fr,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
