BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-24829,Commune de Rocbaron,None,Madame KOPP Marie Thérèse,,,Place du souvenir Français,83136,Rocbaron,,04-94-72-84-68,,,direction-generale@mairie-rocbaron.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
20-84471,COLLECTIVITE DE CORSE,20007695800012,,,FRM,"Direction de la Commande Publique, Hôtel de la Collectivité de Corse, 22 cours Grandval",20187,Ajaccio,,,,,correspondre@aws-france.com,http://www.isula.corsica,http://www.isula.corsica,,http://www.isula.corsica,http://www.isula.corsica,,False,True,,False,True
19-142946,COLLECTIVITE TERRITORIALE MARTINIQUE,COLLECTIVITE TERRITORIALE DE MARTINIQUE,,,FRY2,"Rue gaston Defferre CS  30137, https://collectiviteterritorialedemartinique.achatpublic.com",97261,Fort de france,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,servicecommandepublique@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,,,,,False,True,,False,True
19-144480,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,Rue Gaston Defferre CS 30137,97201,FORT-DE-FRANCE,,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,servicecommandepublique@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,http://collectiviteterritorialedemartinique.achatpublic.com,,,,,True,False,,False,True
19-144505,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY,Rue gaston Defferre CS  30137,97261,Fort de france,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,servicecommandepublique@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,,,,,False,True,,False,True
19-148118,COMMUNE DE BAILLIF,21971104100018,,Yves MICHEL,FRY,,97123,BAILLIF,GP,(+33) -05-90-99-11-70,,(+33) -05-90-81-96-12,mairiedebaillif@ville-baillif.fr,http://www.ville-baillif.fr,http://www.eguadeloupe.com,,,,,False,True,,False,True
19-153671,SEMITAN,None,,,FRG01,3 Rue Bellier - BP 64 605,44046,Nantes Cedex 1,,(+33) 2-51-81-77-00,,,marchespublics@semitan.fr,http://www.tan.fr,https://semitan.tan.fr/fr/menu/partenaires/les-entreprises/achats-et-marches/,,,,,False,True,,False,True
19-185758,Université de Bordeaux,None,,Direction des achats,FRI12,351 cours de la libération,None,Talence Cedex,,(+33) 5-40-00-37-70,,(+33) 5-40-00-62-12,dir.achats@u-bordeaux.fr,https://www.u-bordeaux.fr/,https://www.marches-publics.gouv.fr/,,,,,False,True,,False,True
19-89659,SIMOUV,None,Madame la Présidente du SIMOUV,,,540 rue du Président Lécuyer,59880,saint-saulve,,03-27-45-21-25,,,marche@simouv.fr,https://marchespublics596280.fr/,,,,,,False,False,,False,False
20-11558,UNIVERSITE GUSTAVE EIFFEL,None,,,FR,Campus de marne la vallee 5 bd descartes champs sur marne,77454,Marne la Vallée,,,,,marches@ifsttar.fr,http://www.univ-gustave-eiffel.fr,,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
20-18068,ETS PUB FONCIER P A C A,None,Service marchés,,,62/64 La CanebièreImmeuble Le Noailles,13207,Marseille cedex 1,,,,,,http://www.epfpaca.com,http://www.marches-publics.info/avis/index.cfm?IDS=3605,,,,,False,False,,False,False
20-18170,MINARM/DGA/DO/S2A,15000035400012,Mme Carine Espitalier,,,"MINARM/DGA/DO/S2A, ministère des armées - direction générale de l'armement - direction des opérations - service des achats d'armement/division achats de Val de Reuil BP510",27105,Val de Reuil Cedex,,(+33) 2-32-59-77-03,,,carine.espitalier@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
20-21108,Gier Pilat Habitat,None,M. le Directeur Général,,,9 rue Jean Antoine VialCS 50083,42402,Saint Chamond Cedex,,04-77-29-29-29,,04-77-29-29-25,mjacoud@gier-pilat-habitat.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
20-219,Ile de France Mobilités,None,,,FR1,39-41 rue de Châteaudun,75009,Paris,,(+33) 1-82-53-81-10,,(+33) 1-45-50-33-38,houssem.abaab@iledefrance-mobilites.fr,http://iledefrance-mobilites.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_zBfKu4fPEX&amp;v=1&amp;selected=0,,,,,False,True,,False,True
20-23002,MINARM/DGA/DO/S2A,FR 54 152 000 469 000 14.,"à l'attention de cécilia LEROND,",,,"direction Générale de l'armement- direction des opérations - service des achats d'armement/ division achatssite de Bruz MINDEF/Dga/Do/S2a/Prod/Da-Bz,",35998,Rennes Cedex 9,,,,,cecilia.lerond@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
20-24298,Ministère Economie Industrie Emploi,None,,Mme Naoual BENHAMED,FR,Politique achat et marchés publics-64 allée de Bercy-Télédoc 838,75572,Paris cedex 12,,,,,bureau.spib2b-achatsmarches@dgfip.finances.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
20-25058,GIP Innovation e-Santé Sud,None,Monsieur le Directeur,,,"145, Chemin du Palyvestre",83400,Hyères,,(+33)4-98-08-00-80,,,marches@ies-sud.fr,https://ies-sud.fr,https://klekoon.com,,,,,False,False,,False,False
20-27055,DSNA,DTI,,,FRJ23,1 avenue du docteur maurice grynfogel cs 53584,31035,toulouse cedex 1,,,,(+33) 5-62-14-52-94,isabelle.soule-lasserre@aviation-civile.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
20-27447,CHU de Martinique,None,,,FRY2,,97261,Fort-de-France,MQ,(+33) 5-96-55-20-23,,(+33) -25-96-75-72-99,sandra.gros-desirs@chu-martinique.fr,http://www.chu-martinique.fr,,,,,,False,True,,False,True
20-27481,Syndicat Intercommunal de Valberg,None,Syndicat Intercommunal de Valberg,,,Centre administratifPlace Charles GINESY,06470,Valberg,,04-93-23-24-24,,,,http://www.valberg.com,http://www.marches-securises.fr,,,,,False,False,,False,False
20-29977,Tunnel Euralpin Lyon Turin SAS,None,,Fonction Contrats,FRK27,Savoie Technolac - Bâtiment Homère - 13 allée du Lac de Constance - BP 281,None,Le Bourget du Lac,,,,,fonction.contrats@telt-sas.com,http://www.telt-sas.com,https://telt.achatpublic.com/accueil/,,,,,False,True,,False,True
20-30704,CROUS de Versailles,None,,,FR103,,None,78000,,,,,achat@crous-versailles.fr,https://www.crous-versailles.fr,https://www.achatpublic.com,,https://www.achatpublic.com,https://www.achatpublic.com,,False,False,,False,False
20-33014,Département du Finistère,None,Mme la Présidente,,,dcps- centre Départemental d'archéologie (Cda) - 32 boulevard Dupleix CS 29029,29196,Quimper,,02-98-76-20-20,,,,http://www.finistere.fr,http://www.megalisbretagne.org,,,,,False,False,,False,False
20-33681,Centre hospitalier de Valenciennes,None,Maxime Verheyde,,,Avenue Desandrouin,59322,Valenciennes,,,,,verheyde-m@ch-valenciennes.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
20-35845,Commune du Tampon,None,,,FRY4,"256, Rue Hubert Delisle",97430,LE TAMPON,,(+33) 2-62-57-86-78,,(+33) 2-62-57-87-38,smp@mairie-tampon.fr,https://agysoft.marches-publics.info/,https://agysoft.marches-publics.info/,,,,,False,True,,False,True
20-36525,Marine/DCSSF/DSSF Toulon,None,M. le Directeur du service de soutien de la flotte de Toulon,,,bcrm de Toulon -bureau des appels d'offres -sd/fc doma- BP 25,83800,Toulon cedex 9,,,,,,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
20-37098,MINARM/DGA/DO/S2A,None,M. le Chef du Service des Achats d'Armement,Soazig ADELIS,,"division achats Île-de-France Normandie, site de Vert-le-Petit, 5 rue Lavoisier",91710,Vert-le-Petit,,(+33) 1-69-90-83-26,,,soazig.adelis@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
