BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
17-55397,True,False,False,False,False,False,
18-54324,False,False,False,False,True,False,
19-160421,False,False,False,True,False,False,
19-174552,False,False,False,False,False,False,Collectivité territoriale
19-91982,False,False,True,False,False,False,
20-100372,False,False,True,False,False,False,
20-100403,False,False,True,False,False,False,
20-100470,False,False,True,False,False,False,
20-100753,False,False,True,False,False,False,
20-100973,False,False,False,False,False,False,EPS
20-101157,False,False,True,False,False,False,
20-101191,False,False,True,False,False,False,
20-101251,False,False,False,False,False,False,Établissement public de santé
20-101571,False,False,False,False,False,False,"Aménagement, gestion, promotion et animation du territoire"
20-101620,True,False,False,False,False,False,
20-101673,False,False,False,False,True,False,
20-101761,True,False,False,False,False,False,
20-101960,False,False,True,False,False,False,
20-102100,False,False,True,False,False,False,
20-102122,False,False,True,False,False,False,
20-102144,False,False,False,False,True,False,
20-102256,False,False,False,False,False,False,Groupement d'intérêt économique
20-102372,True,False,False,False,False,False,
20-102436,True,False,False,False,False,False,
20-102482,True,False,False,False,False,False,
20-102738,True,False,False,False,False,False,
20-10286,False,False,False,False,False,False,Etablissement de santé
20-102861,False,False,False,False,False,False,Etablissement public administratif
20-102928,False,False,False,False,False,False,SAEM
20-103043,True,False,False,False,False,False,
20-103058,False,False,False,False,False,False,Etablissement public de santé
20-103146,True,False,False,False,False,False,
20-103227,False,False,False,False,False,False,syndicat mixte ouvert
20-103410,False,False,True,False,False,False,
20-103428,False,False,True,False,False,False,
20-103660,False,False,False,False,False,False,Etablissement public
20-104020,False,False,True,False,False,False,
20-104040,False,False,True,False,False,False,
20-104128,False,False,True,False,False,False,
20-104166,False,False,False,False,False,False,Syndicat mixte départemental d'études et de traitement des déchets ménagers et assimilés de la Vendée
20-104198,True,False,False,False,False,False,
20-104268,True,False,False,False,False,False,
20-104300,True,False,False,False,False,False,
20-104353,False,False,True,False,False,False,
20-104363,False,False,True,False,False,False,
20-104371,False,False,True,False,False,False,
20-104434,False,False,False,False,False,False,organisme de Sécurité sociale
20-104513,False,False,False,False,True,False,
20-104563,False,False,True,False,False,False,
20-104575,False,False,False,False,False,False,OPH
20-104650,False,False,False,False,True,False,
20-104767,False,False,False,True,False,False,
20-104814,False,False,False,False,False,False,GIE
20-104830,True,False,False,False,False,False,
20-104928,False,False,True,False,False,False,
20-104945,False,False,True,False,False,False,
20-104992,False,False,True,False,False,False,
20-105138,True,False,False,False,False,False,
20-105180,False,False,True,False,False,False,
20-105316,False,False,True,False,False,False,
20-105391,False,False,True,False,False,False,
20-105476,True,False,False,False,False,False,
20-105503,False,False,False,False,True,False,
20-105584,False,False,True,False,False,False,
20-105602,False,False,False,False,False,False,Collectivité Territoriale
20-105621,False,False,True,False,False,False,
20-105642,False,False,False,False,False,False,Etablissement public
20-105658,False,False,False,False,False,False,Personne morale de droit public à statut particulier
20-105716,False,False,False,False,False,False,EPCI
20-105796,True,False,False,False,False,False,
20-105857,False,False,False,False,True,False,
20-105862,False,False,True,False,False,False,
20-105936,False,False,False,False,False,False,Etablissement public à caractère scientifique et technologique
20-106023,True,False,False,False,False,False,
20-106028,False,False,False,False,False,False,collectivité territoriale a statut particulier
20-106113,False,False,True,False,False,False,
20-106156,False,False,False,False,True,False,
20-106161,True,False,False,False,False,False,
20-106175,True,False,False,False,False,False,
20-106268,False,False,False,False,False,False,Collectivité territoriale
20-106307,False,False,False,True,False,False,
20-106402,False,False,True,False,False,False,
20-106406,False,False,True,False,False,False,
20-106438,True,False,False,False,False,False,
20-106447,False,False,True,False,False,False,
20-106488,False,False,True,False,False,False,
20-106489,False,False,True,False,False,False,
20-106633,False,False,True,False,False,False,
20-106656,False,False,True,False,False,False,
20-106694,True,False,False,False,False,False,
20-106707,False,False,True,False,False,False,
20-106723,False,False,True,False,False,False,
20-106725,False,False,True,False,False,False,
20-106744,False,False,False,False,False,False,Etablissement public
20-106745,False,False,True,False,False,False,
20-106773,False,False,False,False,False,False,Etablissement public de sante
20-106785,False,False,False,False,True,False,
20-106802,False,False,True,False,False,False,
20-106815,False,False,True,False,False,False,
20-106856,False,False,True,False,False,False,
20-106879,False,False,False,False,True,False,
20-106920,False,False,False,False,False,False,établissement public de santé
20-106942,False,False,False,False,True,False,
20-106945,False,False,False,False,False,False,autre
20-106946,False,False,True,False,False,False,
20-106951,False,False,False,False,False,False,Etablissement Public de Santé
20-106954,True,False,False,False,False,False,
20-106955,False,False,False,False,False,False,Etablissement public
20-106956,False,False,False,False,False,False,Protection sociale
20-106957,False,False,True,False,False,False,
20-106958,False,False,False,True,False,False,
20-106960,True,False,False,False,False,False,
20-106967,False,False,False,False,False,False,oph
20-106968,False,False,False,False,True,False,
20-106969,False,False,False,False,True,False,
20-106971,False,False,False,False,True,False,
20-106972,False,False,True,False,False,False,
20-106974,True,False,False,False,False,False,
20-106975,False,False,True,False,False,False,
20-106979,False,False,True,False,False,False,
20-106981,True,False,False,False,False,False,
20-106983,False,False,True,False,False,False,
20-106984,False,False,False,False,False,False,Etablissement public de santé
20-106986,False,False,False,False,False,False,Chambre consulaire
20-106998,False,False,True,False,False,False,
20-107003,False,False,True,False,False,False,
20-107004,False,False,True,False,False,False,
20-107005,True,False,False,False,False,False,
20-107008,False,False,False,False,True,False,
20-91494,False,False,True,False,False,False,
20-107018,False,False,False,False,True,False,
20-107019,False,False,False,False,False,False,Etablissement public de santé
20-107023,True,False,False,False,False,False,
20-107024,False,False,False,False,True,False,
20-107026,True,False,False,False,False,False,
20-107032,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
20-107036,False,False,True,False,False,False,
20-107037,False,False,True,False,False,False,
20-107038,False,False,True,False,False,False,
20-107040,False,False,True,False,False,False,
20-107041,False,False,True,False,False,False,
20-107050,False,False,True,False,False,False,
20-107060,True,False,False,False,False,False,
20-107063,False,False,True,False,False,False,
20-107065,False,False,True,False,False,False,
20-107072,False,False,True,False,False,False,
20-107074,False,False,True,False,False,False,
20-107075,False,False,False,False,False,False,CHU
20-107079,False,False,False,False,False,False,Collectivité territoriale
